"YEAR","CARRIER","CARRIER_NAME","MANUFACTURE_YEAR","UNIQUE_CARRIER_NAME","AIRCRAFT_STATUS","OPERATING_STATUS","NUMBER_OF_SEATS","MANUFACTURER","AIRCRAFT_TYPE","MODEL","CAPACITY_IN_POUNDS","ACQUISITION_DATE","AIRLINE_ID","UNIQUE_CARRIER",
2020,"AA","American Airlines Inc.",1995,"American Airlines Inc.","b","N",188,"Boeing","6221","B757-2B7",49400,1995-06-25,19805,"AA",
2020,"AA","American Airlines Inc.",1997,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1997-07-18,19805,"AA",
2020,"AA","American Airlines Inc.",1997,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1997-08-09,19805,"AA",
2020,"AA","American Airlines Inc.",1997,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1997-09-19,19805,"AA",
2020,"AA","American Airlines Inc.",1997,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1997-10-14,19805,"AA",
2020,"AA","American Airlines Inc.",1997,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1997-11-08,19805,"AA",
2020,"AA","American Airlines Inc.",1997,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1997-11-12,19805,"AA",
2020,"AA","American Airlines Inc.",1998,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1998-08-06,19805,"AA",
2020,"AA","American Airlines Inc.",1998,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1998-09-11,19805,"AA",
2020,"AA","American Airlines Inc.",1998,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1998-10-13,19805,"AA",
2020,"AA","American Airlines Inc.",1998,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1998-11-11,19805,"AA",
2020,"AA","American Airlines Inc.",1998,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-01-06,19805,"AA",
2020,"AA","American Airlines Inc.",1998,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-02-03,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-05-06,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-05-10,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-05-21,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-06-02,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-06-09,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-06-19,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-06-26,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-10-27,19805,"AA",
2020,"AA","American Airlines Inc.",1999,"American Airlines Inc.","b","N",140,"Boeing(McDonnell-Douglas)","6551","SUPER80",37600,1999-11-26,19805,"AA",
2020,"AA","American Airlines Inc.",2019,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2019-12-03,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-02-28,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-07-31,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-07-29,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-12-15,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-09-04,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-10-30,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-10-16,19805,"AA",
2020,"AA","American Airlines Inc.",2020,"American Airlines Inc.","O","Y",196,"Airbus","7211","A321-253NX",52200,2020-10-29,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2001-01-09,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2001-01-19,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2001-01-26,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2001-02-01,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2001-02-06,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2001-02-16,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2001-03-10,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2001-04-23,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2001-05-10,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2001-05-18,19805,"AA",
2020,"AA","American Airlines Inc.",2001,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2001-06-26,19805,"AA",
2020,"AA","American Airlines Inc.",2002,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2002-01-31,19805,"AA",
2020,"AA","American Airlines Inc.",2002,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2002-02-01,19805,"AA",
2020,"AA","American Airlines Inc.",2002,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2002-03-21,19805,"AA",
2020,"AA","American Airlines Inc.",2002,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2002-03-26,19805,"AA",
2020,"AA","American Airlines Inc.",2002,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2002-04-25,19805,"AA",
2020,"AA","American Airlines Inc.",2006,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-132",36700,2006-02-01,19805,"AA",
2020,"AA","American Airlines Inc.",2006,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-132",36700,2006-02-13,19805,"AA",
2020,"AA","American Airlines Inc.",2008,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2008-07-17,19805,"AA",
2020,"AA","American Airlines Inc.",2008,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2008-08-28,19805,"AA",
2020,"AA","American Airlines Inc.",2008,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2008-09-08,19805,"AA",
2020,"AA","American Airlines Inc.",2008,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52200,2008-11-20,19805,"AA",
2020,"AA","American Airlines Inc.",2008,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52200,2008-12-17,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52200,2009-02-17,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-03-31,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2009-04-23,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-04-23,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-05-28,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2009-06-03,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-06-18,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-07-10,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-07-30,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-07-30,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-09-29,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-10-08,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-10-08,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-10-30,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",150,"Airbus","6941","A320-214",37200,2009-11-09,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-12-07,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-12-10,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2009-12-15,19805,"AA",
2020,"AA","American Airlines Inc.",2009,"American Airlines Inc.","O","Y",150,"Airbus","6941","A320-214",37200,2009-12-22,19805,"AA",
2020,"AA","American Airlines Inc.",2010,"American Airlines Inc.","O","Y",150,"Airbus","6941","A320-214",37200,2010-02-24,19805,"AA",
2020,"AA","American Airlines Inc.",2010,"American Airlines Inc.","O","Y",150,"Airbus","6941","A320-214",37200,2010-03-25,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-09-22,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-09-23,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-09-29,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-10-24,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-10-28,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-10-28,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-11-28,19805,"AA",
2020,"AA","American Airlines Inc.",2011,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2011-12-02,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-08-03,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-08-28,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-09-17,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-09-21,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-10-18,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-10-29,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-11-29,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-12-07,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-12-12,19805,"AA",
2020,"AA","American Airlines Inc.",2012,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2012-12-21,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-02-12,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-02-19,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-211",51000,2013-03-25,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-03-25,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-05-15,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-05-17,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-06-13,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-06-20,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-07-17,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-07-22,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-211",51000,2013-07-22,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-07-26,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2013-08-08,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-08-19,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-08-26,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-08-30,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2013-09-03,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2013-09-06,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-09-23,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-09-27,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2013-10-22,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2013-10-25,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-10-30,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2013-11-12,19805,"AA",
2020,"AA","American Airlines Inc.",2013,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52200,2013-12-13,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52100,2014-01-23,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",102,"Airbus","6991","A321-231",47200,2014-01-30,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2014-02-20,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",102,"Airbus","6991","A321-231",47200,2014-02-26,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",102,"Airbus","6991","A321-231",47200,2014-02-28,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-03-31,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2014-03-19,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",102,"Airbus","6991","A321-231",47200,2014-03-27,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",102,"Airbus","6991","A321-231",47200,2014-03-17,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",102,"Airbus","6991","A321-231",47200,2014-05-02,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",102,"Airbus","6991","A321-231",47200,2014-05-14,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-05-15,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2014-06-10,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2014-06-19,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-07-08,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-07-16,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2014-08-01,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2014-08-04,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-08-19,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-08-19,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-08-28,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-09-09,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2014-08-29,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-11-06,19805,"AA",
2020,"AA","American Airlines Inc.",2014,"American Airlines Inc.","O","Y",190,"Airbus","6991","A321-231",52300,2014-12-10,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-01-15,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-01-21,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2015-01-22,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2015-01-26,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-02-03,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-02-25,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2015-02-11,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-02-27,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-04-17,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2015-03-02,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-04-10,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2015-04-13,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-04-01,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-04-10,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-04-30,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2015-05-13,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-04-29,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-06-01,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-06-04,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",187,"Airbus","6991","A321-231",52300,2015-06-03,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",128,"Airbus","6981","A319-115",35600,2015-06-30,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-06-19,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-06-25,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-07-21,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-07-13,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-07-17,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-07-31,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-08-21,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-08-06,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-09-30,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-09-11,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-10-06,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-10-21,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-10-26,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-11-13,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-11-12,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-12-29,19805,"AA",
2020,"AA","American Airlines Inc.",2015,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2015-12-17,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-01-28,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-01-20,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-02-25,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-03-10,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-03-31,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-03-17,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-05-26,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-04-29,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-06-30,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-05-26,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-05-16,19805,"AA",
2020,"AA","American Airlines Inc.",2016,"American Airlines Inc.","O","Y",181,"Airbus","6991","A321-231",47200,2016-06-24,19805,"AA",
