,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,OPERATING_STATUS,MANUFACTURER,MODEL,CAPACITY_IN_POUNDS
5993,UA,United Air Lines Inc.,1999,Y,BOEING,B757-200PAX,255000
5994,UA,United Air Lines Inc.,1999,Y,BOEING,B757-200PAX,255000
5995,UA,United Air Lines Inc.,1999,Y,BOEING,B757-200PAX,255000
5996,UA,United Air Lines Inc.,1999,Y,BOEING,B757-200PAX,255000
5997,UA,United Air Lines Inc.,1999,Y,BOEING,B757-200PAX,255000
5998,UA,United Air Lines Inc.,2000,Y,BOEING,B757-200PAX,255000
5999,UA,United Air Lines Inc.,2000,Y,BOEING,B757-200PAX,255000
6000,UA,United Air Lines Inc.,2000,Y,BOEING,B757-200PAX,255000
6001,UA,United Air Lines Inc.,2001,Y,BOEING,B757-300PAX,273000
6002,UA,United Air Lines Inc.,2001,Y,BOEING,B757-300PAX,273000
6003,UA,United Air Lines Inc.,2002,Y,BOEING,B757-300PAX,273000
6004,UA,United Air Lines Inc.,2002,Y,BOEING,B757-300PAX,273000
6005,UA,United Air Lines Inc.,2004,Y,BOEING,B757-300PAX,273000
6006,UA,United Air Lines Inc.,2004,Y,BOEING,B757-300PAX,273000
6007,UA,United Air Lines Inc.,2004,Y,BOEING,B757-300PAX,273000
6008,UA,United Air Lines Inc.,2004,Y,BOEING,B757-300PAX,273000
6009,UA,United Air Lines Inc.,2004,Y,BOEING,B757-300PAX,273000
6010,UA,United Air Lines Inc.,2000,Y,BOEING,B767-400PAX,450000
6011,UA,United Air Lines Inc.,2000,Y,BOEING,B767-400PAX,450000
6012,UA,United Air Lines Inc.,2000,Y,BOEING,B767-400PAX,450000
6013,UA,United Air Lines Inc.,2001,Y,BOEING,B767-400PAX,450000
6014,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6015,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6016,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6017,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6018,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6019,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6020,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6021,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6022,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6023,UA,United Air Lines Inc.,2002,Y,BOEING,B767-400PAX,450000
6024,UA,United Air Lines Inc.,2012,Y,BOEING,B787-800PAX,502000
6025,UA,United Air Lines Inc.,2012,Y,BOEING,B787-800PAX,502000
6026,UA,United Air Lines Inc.,2012,Y,BOEING,B787-800PAX,502000
6027,UA,United Air Lines Inc.,2012,Y,BOEING,B787-800PAX,502000
6028,UA,United Air Lines Inc.,2012,Y,BOEING,B787-800PAX,502000
6029,UA,United Air Lines Inc.,2012,Y,BOEING,B787-800PAX,502000
6030,UA,United Air Lines Inc.,2013,Y,BOEING,B787-800PAX,502000
6031,UA,United Air Lines Inc.,2013,Y,BOEING,B787-800PAX,502000
6032,UA,United Air Lines Inc.,2014,Y,BOEING,B787-800PAX,502000
6033,UA,United Air Lines Inc.,2014,Y,BOEING,B787-800PAX,502000
6034,UA,United Air Lines Inc.,2014,Y,BOEING,B787-800PAX,502000
6035,UA,United Air Lines Inc.,2014,Y,BOEING,B787-800PAX,502000
6036,UA,United Air Lines Inc.,2014,Y,BOEING,B787-900PAX,502000
6037,UA,United Air Lines Inc.,2014,Y,BOEING,B787-900PAX,502000
6038,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6039,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6040,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6041,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6042,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6043,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6044,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6045,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6046,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6047,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6048,UA,United Air Lines Inc.,2015,Y,BOEING,B787-900PAX,502000
6049,UA,United Air Lines Inc.,2016,Y,BOEING,B787-900PAX,502000
6050,UA,United Air Lines Inc.,2016,Y,BOEING,B787-900PAX,502000
6051,UA,United Air Lines Inc.,2016,Y,BOEING,B787-900PAX,502000
6052,UA,United Air Lines Inc.,2016,Y,BOEING,B787-900PAX,502000
6053,UA,United Air Lines Inc.,2016,Y,BOEING,B787-900PAX,502000
6054,UA,United Air Lines Inc.,2016,Y,BOEING,B787-900PAX,502000
6055,UA,United Air Lines Inc.,2017,Y,BOEING,B787-900PAX,502000
6056,UA,United Air Lines Inc.,2017,Y,BOEING,B787-900PAX,502000
6057,UA,United Air Lines Inc.,2018,Y,BOEING,B787-900PAX,502000
6058,UA,United Air Lines Inc.,2018,Y,BOEING,B787-900PAX,502000
6059,UA,United Air Lines Inc.,2018,Y,BOEING,B787-900PAX,502000
6060,UA,United Air Lines Inc.,2017,Y,BOEING,B787-900PAX,502000
6061,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6062,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6063,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6064,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6065,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6066,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6067,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6068,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6069,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6070,UA,United Air Lines Inc.,2020,Y,BOEING,B787-900PAX,502000
6071,UA,United Air Lines Inc.,2018,Y,BOEING,B787-10PAX,502000
6072,UA,United Air Lines Inc.,2018,Y,BOEING,B787-10PAX,502000
6073,UA,United Air Lines Inc.,2018,Y,BOEING,B787-10PAX,502000
6074,UA,United Air Lines Inc.,2019,Y,BOEING,B787-10PAX,502000
6075,UA,United Air Lines Inc.,2019,Y,BOEING,B787-10PAX,502000
6076,UA,United Air Lines Inc.,2019,Y,BOEING,B787-10PAX,502000
6077,UA,United Air Lines Inc.,2019,Y,BOEING,B787-10PAX,502000
6078,UA,United Air Lines Inc.,2019,Y,BOEING,B787-10PAX,502000
6079,UA,United Air Lines Inc.,2019,Y,BOEING,B787-10PAX,502000
6080,UA,United Air Lines Inc.,2017,Y,BOEING,B787-10PAX,502000
6081,UA,United Air Lines Inc.,2019,Y,BOEING,B787-10PAX,502000
6082,UA,United Air Lines Inc.,2020,Y,BOEING,B787-10PAX,502000
6083,UA,United Air Lines Inc.,2020,Y,BOEING,B787-10PAX,502000
6084,UA,United Air Lines Inc.,2016,Y,BOEING,B777-300ERPAX,656000
6085,UA,United Air Lines Inc.,2016,Y,BOEING,B777-300ERPAX,656000
6086,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6087,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6088,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6089,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6090,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6091,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6092,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6093,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6094,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6095,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6096,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6097,UA,United Air Lines Inc.,2017,Y,BOEING,B777-300ERPAX,656000
6098,UA,United Air Lines Inc.,2018,Y,BOEING,B777-300ERPAX,656000
6099,UA,United Air Lines Inc.,2018,Y,BOEING,B777-300ERPAX,656000
6100,UA,United Air Lines Inc.,2018,Y,BOEING,B777-300ERPAX,656000
6101,UA,United Air Lines Inc.,2018,Y,BOEING,B777-300ERPAX,656000
6102,UA,United Air Lines Inc.,2019,Y,BOEING,B777-300ERPAX,656000
6103,UA,United Air Lines Inc.,2019,Y,BOEING,B777-300ERPAX,656000
6104,UA,United Air Lines Inc.,2020,Y,BOEING,B777-300ERPAX,656000
6105,UA,United Air Lines Inc.,2020,Y,BOEING,B777-300ERPAX,656000
6106,UA,United Air Lines Inc.,1998,Y,BOEING,B737-700PAX,154500
6107,UA,United Air Lines Inc.,1999,Y,BOEING,B737-700PAX,154500
6108,UA,United Air Lines Inc.,1999,Y,BOEING,B737-700PAX,154500
6109,UA,United Air Lines Inc.,1999,Y,BOEING,B737-700PAX,154500
6110,UA,United Air Lines Inc.,1999,Y,BOEING,B737-700PAX,154500
6111,UA,United Air Lines Inc.,2002,Y,BOEING,B737-700PAX,154500
6112,UA,United Air Lines Inc.,2002,Y,BOEING,B737-700PAX,154500
6113,UA,United Air Lines Inc.,1999,Y,BOEING,B737-700PAX,154500
6114,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6115,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6116,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6117,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6118,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6119,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6120,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6121,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6122,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6123,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6124,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6125,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6126,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6127,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6128,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6129,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6130,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6131,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6132,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6133,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6134,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6135,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6136,UA,United Air Lines Inc.,2001,Y,BOEING,B737-800PAX,174200
6137,UA,United Air Lines Inc.,2002,Y,BOEING,B737-800PAX,174200
6138,UA,United Air Lines Inc.,2002,Y,BOEING,B737-800PAX,174200
6139,UA,United Air Lines Inc.,2004,Y,BOEING,B737-800PAX,174200
6140,UA,United Air Lines Inc.,2004,Y,BOEING,B737-800PAX,174200
6141,UA,United Air Lines Inc.,2004,Y,BOEING,B737-800PAX,174200
6142,UA,United Air Lines Inc.,2004,Y,BOEING,B737-800PAX,174200
6143,UA,United Air Lines Inc.,2004,Y,BOEING,B737-800PAX,174200
6144,UA,United Air Lines Inc.,2005,Y,BOEING,B737-800PAX,174200
6145,UA,United Air Lines Inc.,2005,Y,BOEING,B737-800PAX,174200
6146,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6147,UA,United Air Lines Inc.,2000,Y,BOEING,B737-800PAX,174200
6148,UA,United Air Lines Inc.,2005,Y,BOEING,B737-800PAX,174200
6149,UA,United Air Lines Inc.,2005,Y,BOEING,B737-800PAX,174200
6150,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6151,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6152,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6153,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6154,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6155,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6156,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6157,UA,United Air Lines Inc.,1999,Y,BOEING,B737-800PAX,174200
6158,UA,United Air Lines Inc.,1998,Y,BOEING,B737-700PAX,154500
6159,UA,United Air Lines Inc.,1998,Y,BOEING,B737-700PAX,154500
6160,UA,United Air Lines Inc.,1998,Y,BOEING,B737-700PAX,154500
6161,UA,United Air Lines Inc.,1998,Y,BOEING,B737-700PAX,154500
6162,UA,United Air Lines Inc.,2001,Y,BOEING,B737-900PAX,174200
6163,UA,United Air Lines Inc.,2001,Y,BOEING,B737-900PAX,174200
6164,UA,United Air Lines Inc.,2001,Y,BOEING,B737-900PAX,174200
6165,UA,United Air Lines Inc.,2001,Y,BOEING,B737-900PAX,174200
6166,UA,United Air Lines Inc.,1998,Y,BOEING,B757-200PAX,255000
6167,UA,United Air Lines Inc.,1994,Y,BOEING,B757-200PAX,255000
6168,UA,United Air Lines Inc.,1995,Y,BOEING,B757-200PAX,255000
6169,UA,United Air Lines Inc.,1998,Y,BOEING,B757-200PAX,255000
6170,UA,United Air Lines Inc.,1998,Y,BOEING,B757-200PAX,255000
6171,UA,United Air Lines Inc.,2001,Y,BOEING,B757-300PAX,273000
6172,UA,United Air Lines Inc.,2001,Y,BOEING,B757-300PAX,273000
6173,UA,United Air Lines Inc.,2001,Y,BOEING,B757-300PAX,273000
6174,UA,United Air Lines Inc.,2001,Y,BOEING,B757-300PAX,273000
6175,UA,United Air Lines Inc.,2001,Y,BOEING,B757-300PAX,273000
6176,UA,United Air Lines Inc.,2002,Y,BOEING,B757-300PAX,273000
6177,UA,United Air Lines Inc.,2002,Y,BOEING,B757-300PAX,273000
6178,UA,United Air Lines Inc.,2002,Y,BOEING,B757-300PAX,273000
6179,UA,United Air Lines Inc.,2002,Y,BOEING,B757-300PAX,273000
6180,UA,United Air Lines Inc.,2002,Y,BOEING,B757-300PAX,273000
6181,UA,United Air Lines Inc.,2003,Y,BOEING,B757-300PAX,273000
6182,UA,United Air Lines Inc.,2003,Y,BOEING,B757-300PAX,273000
6183,UA,United Air Lines Inc.,2000,Y,BOEING,B767-400PAX,450000
6184,UA,United Air Lines Inc.,2001,Y,BOEING,B767-400PAX,450000
6185,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA319-131,166400
6186,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA319-131,166400
6187,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA319-131,166400
6188,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA319-131,166400
6189,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6190,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6191,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6192,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6193,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6194,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6195,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6196,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6197,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6198,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6199,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6200,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6201,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6202,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6203,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6204,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6205,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6206,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6207,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA319-131,166400
6208,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA319-131,166400
6209,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA319-131,166400
6210,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA319-131,166400
6211,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA319-131,166400
6212,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA319-131,166400
6213,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA319-131,166400
6214,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA319-131,166400
6215,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA319-131,166400
6216,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA319-131,166400
6217,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6218,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6219,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6220,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6221,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6222,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6223,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6224,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6225,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6226,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6227,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6228,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6229,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6230,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6231,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6232,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6233,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA319-131,166400
6234,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6235,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA319-131,166400
6236,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA319-131,166400
6241,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA320-232,169700
6242,UA,United Air Lines Inc.,1993,Y,AIRBUS,AirbusA320-232,169700
6243,UA,United Air Lines Inc.,1993,Y,AIRBUS,AirbusA320-232,169700
6244,UA,United Air Lines Inc.,1993,Y,AIRBUS,AirbusA320-232,169700
6245,UA,United Air Lines Inc.,1993,Y,AIRBUS,AirbusA320-232,169700
6246,UA,United Air Lines Inc.,1993,Y,AIRBUS,AirbusA320-232,169700
6247,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6248,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6249,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6250,UA,United Air Lines Inc.,1996,Y,AIRBUS,AirbusA320-232,169700
6251,UA,United Air Lines Inc.,1996,Y,AIRBUS,AirbusA320-232,169700
6252,UA,United Air Lines Inc.,1996,Y,AIRBUS,AirbusA320-232,169700
6253,UA,United Air Lines Inc.,1996,Y,AIRBUS,AirbusA320-232,169700
6254,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA320-232,169700
6255,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA320-232,169700
6256,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA320-232,169700
6257,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA320-232,169700
6258,UA,United Air Lines Inc.,1997,Y,AIRBUS,AirbusA320-232,169700
6259,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6260,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6261,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6262,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6263,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6264,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6265,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6266,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6267,UA,United Air Lines Inc.,1998,Y,AIRBUS,AirbusA320-232,169700
6268,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA320-232,169700
6269,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA320-232,169700
6270,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA320-232,169700
6271,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA320-232,169700
6272,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA320-232,169700
6273,UA,United Air Lines Inc.,1999,Y,AIRBUS,AirbusA320-232,169700
6274,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6275,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6276,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6277,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6278,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6279,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6280,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6281,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6282,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6283,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6284,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6285,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6286,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6287,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6288,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6289,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6290,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6291,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6292,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6293,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6294,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6295,UA,United Air Lines Inc.,2001,Y,AIRBUS,AirbusA320-232,169700
6296,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6297,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6298,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6299,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6300,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6301,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6302,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6303,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6304,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6305,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6306,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6307,UA,United Air Lines Inc.,2000,Y,AIRBUS,AirbusA320-232,169700
6308,UA,United Air Lines Inc.,2006,Y,AIRBUS,AirbusA320-232,169700
6309,UA,United Air Lines Inc.,2002,Y,AIRBUS,AirbusA320-232,169700
6310,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6311,UA,United Air Lines Inc.,1994,Y,AIRBUS,AirbusA320-232,169700
6312,UA,United Air Lines Inc.,1995,Y,AIRBUS,AirbusA320-232,169700
6313,UA,United Air Lines Inc.,1995,Y,AIRBUS,AirbusA320-232,169700
6314,UA,United Air Lines Inc.,1995,Y,AIRBUS,AirbusA320-232,169700
6315,UA,United Air Lines Inc.,1995,Y,AIRBUS,AirbusA320-232,169700
6316,UA,United Air Lines Inc.,1996,Y,AIRBUS,AirbusA320-232,169700
6317,UA,United Air Lines Inc.,1996,Y,AIRBUS,AirbusA320-232,169700
6318,UA,United Air Lines Inc.,1996,Y,AIRBUS,AirbusA320-232,169700
6322,UA,United Air Lines Inc.,1991,Y,BOEING,B767-322ERPAX,407000
6323,UA,United Air Lines Inc.,1991,Y,BOEING,B767-322ERPAX,407000
6324,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6325,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6326,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6327,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6328,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6329,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6330,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6331,UA,United Air Lines Inc.,2002,Y,BOEING,B767-322ERPAX,407000
6332,UA,United Air Lines Inc.,2002,Y,BOEING,B767-322ERPAX,407000
6333,UA,United Air Lines Inc.,2003,Y,BOEING,B767-322ERPAX,407000
6334,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6335,UA,United Air Lines Inc.,1992,Y,BOEING,B767-322ERPAX,407000
6336,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6337,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6338,UA,United Air Lines Inc.,1993,Y,BOEING,B767-322ERPAX,407000
6339,UA,United Air Lines Inc.,1998,Y,BOEING,B767-322DRPAX,407000
6340,UA,United Air Lines Inc.,1998,Y,BOEING,B767-322DRPAX,407000
6341,UA,United Air Lines Inc.,1998,Y,BOEING,B767-322DRPAX,407000
6342,UA,United Air Lines Inc.,1999,Y,BOEING,B767-322DRPAX,407000
6343,UA,United Air Lines Inc.,1999,Y,BOEING,B767-322DRPAX,407000
